"X100Pa_3D_Rep1"	"X100Pa_3D_Rep2"	"X100Pa_3D_Rep3"	"X2000Pa_3D_Rep1"	"X2000Pa_3D_Rep2"	"X2000Pa_3D_Rep3"
"chr4_142629549_142629855"	0.705445732889502	0.993864331898961	0.776212853599476	2.56446166831824	2.42298559795966	2.87748194354845
"chr16_67533186_67533443"	1.09401936728134	1.10258454766391	1.09596966883886	2.59922664716627	2.98674113802729	3.30501101171019
"chr2_222276692_222276893"	0.833376275955578	0.824862941489561	0.831446626767357	3.0730854547197	2.75246518897347	2.31843087109927
"chr3_42801944_42802298"	0.00167597691015303	0	0.000741113194727603	2.35557591378771	1.95083265084829	1.37511494159501
"chr13_42068119_42068610"	1.85857107711856	1.17255820159932	1.72888185668989	3.34045512580599	3.92671155089794	3.41035836687013
"chr6_116211497_116211721"	0.718274582451924	1.36630714894306	0.893086836809739	3.30647913206747	2.28444748183517	2.68082470700539
"chr11_120163828_120164060"	0	0.871994133383341	0.210186094247266	2.57385402404767	1.26959632949187	2.32100851401927
"chr19_6580373_6580676"	2.01909610373318	1.47095397824814	1.91158605535843	3.54715065885254	4.07202183770888	3.69330167298915
"chr2_1452595_1452813"	0.799945792794177	1.3791432888903	0.953401884427508	3.07526562630922	2.40138235407277	3.03349984690991
"chr14_87350792_87351247"	1.54462929431876	1.10252517616724	1.45542078408227	2.77953714111127	3.61704510301234	3.61554133458454
"chr2_1531091_1531377"	1.03503796153943	1.40103819273174	1.12670896335695	2.906603285737	2.7874359100133	3.38847060269325
"chr2_29506413_29506660"	0.10249706221522	1.02301853993855	0.368924598546561	2.72436030083696	1.45703108932129	2.49179778910555
"chr22_34173128_34173278"	0.551711484886963	0.660408091105588	0.577133859411112	2.34002526800531	2.4302051309244	2.70557081942626
"chr4_46516374_46516721"	1.21768867058518	1.16236315796739	1.20530480087446	2.91702346575733	3.16172097398132	3.2823755966742
"chr7_39299374_39299753"	1.41049160379579	2.18698185986289	1.62706383273818	3.53993794396761	2.92232449913677	4.07567689017022
"chr14_105628793_105629077"	2.39287401210557	2.77913480233125	2.49014017277568	4.43611700506791	4.17255354640929	4.68707373423126
"chr9_91274115_91274350"	0.509981610736795	0.714906476968169	0.559157279716735	2.08111811494228	2.43444036529039	3.01945336999692
"chr12_43184622_43184853"	0.59925963403785	0.0294345164273367	0.488142736386192	2.14279155293077	2.70038201663974	2.35222047327825
"chr6_146471019_146471209"	0.629985981540532	0.801968357715379	0.67089546207505	2.78951417024459	2.51927006012939	2.5680520443768
"chr19_34639660_34639881"	0.891949357762792	0.834513186801416	0.879100317093254	2.58111879035222	2.87849872915684	3.03811758083138
"chr6_39771490_39771895"	1.21713954276687	1.53131332143612	1.29475530280042	3.20101793463453	3.04758858163686	3.50071698878132
"chr18_73005751_73005957"	1.09700235603829	0.323342489045619	0.954115521055285	2.77374773259076	3.24330968950542	2.5496529778926
