"X100Pa_3D_Rep1"	"X100Pa_3D_Rep2"	"X100Pa_3D_Rep3"	"X2000Pa_3D_Rep1"	"X2000Pa_3D_Rep2"	"X2000Pa_3D_Rep3"
"chr9_107968156_107968325"	2.50012234706653	1.18670129299771	0	3.35201391011645	3.19967032582966	3.32848618697115
"chr6_29910100_29910310"	1.76106683397739	1.35575231025591	0.682088383083796	3.35930664251558	3.29170632004909	3.4245671753146
"chr17_20167032_20167187"	1.52367933364521	0.394375308350091	0.35916718305446	3.03427075180252	3.16643510012163	2.45242635108451
"chr20_58122670_58123037"	0.724909363224655	1.85564602317793	2.39348604172454	3.78772443705958	3.81476205445468	3.73576821288096
"chr8_37204758_37205053"	3.23192165348041	2.10894269721702	0	3.95465035540318	3.8434745924884	3.91651414057914
"chrY_10033394_10033650"	2.78683351459516	2.6079688036946	2.19867541040276	4.72516965253224	4.60792861701404	4.66937862029295
"chr20_10485924_10486274"	3.87030096596257	2.65943453503796	0.188164404617399	4.4336241931698	4.44694170559636	4.27066861515512
"chr12_93731903_93732318"	0.988532779046195	1.80946389928369	1.55660399103643	3.77320155170713	3.40535194702614	3.71839721893484
"chr7_17678414_17678740"	1.86721755602204	1.95404903831521	0	4.24316102482818	3.17879334359862	3.05803346143351
"chr14_105628793_105629077"	1.20522568989761	2.74048911606146	2.93462963629461	4.48033739875428	4.32933955426779	4.70331029508537
"chr1_202593604_202594283"	3.20618124272816	2.84742333890644	2.43349024179799	5.23686306953248	5.06736263853393	4.85274805177313
"chr12_51405801_51406008"	0	0.867483111406972	2.30756981483994	2.82953620514295	3.57713840397844	3.46299190679432
"chr6_71665281_71665548"	0	1.54099464557175	2.53941966516161	3.16754392226892	3.79761506410031	3.85346630888707
"chrX_56809700_56809921"	2.32447827238522	1.01410271074896	0	3.42635780018519	3.44292588346545	3.27599365680582
"chr8_86978513_86978785"	1.78692814463501	1.05376420967978	1.45787736794041	3.7412597952346	3.98016056803858	3.60710296369134
"chr1_196402061_196402223"	0	1.28715064120629	0	3.56328133389148	2.23813208984813	2.70872329964733
"chr1_197652993_197653208"	2.01820470517217	0.474761807822692	0.0384690202085289	3.4379969514129	3.62654959777332	2.99980480650836
"chr8_115694460_115695014"	1.1959799700799	1.77276138828994	2.03283888158731	4.03661932402917	4.14136472632272	4.32224172443967
"chr10_98561373_98561624"	0	2.43550192188664	2.4783324609831	4.41679330605625	3.86912742113005	4.23560211463205
"chr21_11122213_11122777"	3.38560977467913	3.11448925000448	2.0461026025872	5.61819591636151	5.30493021048484	5.30747641707738
"chr17_43019590_43019837"	0.818470901068867	1.640973884101	0.0775088064134878	3.55980804644674	2.87469717427105	3.80115476555868
"chr7_76626713_76627398"	1.47038266380432	1.46184277333892	2.04943750227331	4.15947554034009	4.40990809602191	4.33490546203942
"chr4_190156232_190156413"	0	0.000578625708562627	0	2.96557997063997	2.87605241584612	2.73287185812701
"chr19_907306_907689"	0	1.80799006743741	1.56255009181669	4.47130177270045	4.0811673133885	4.3518067700826
"chr5_177377494_177378221"	1.98185380457348	1.72618456926017	0	4.71173675237396	4.45645578214312	4.59588057731168
"chr10_111986404_111986644"	0.0263690353427086	0	0.0307521187747605	2.96406715367598	3.49645354877547	4.02850554655542
"chr2_1532073_1532506"	0	0.243155876137253	0	4.25560294071362	3.82520480632322	3.64974826202658
"chr2_133028294_133028519"	0	1.8049771486514	0.703728148792163	5.0913605773426	4.58731573069633	4.70351742780485
