"X100Pa_3D_Rep1"	"X100Pa_3D_Rep2"	"X100Pa_3D_Rep3"	"X2000Pa_3D_Rep1"	"X2000Pa_3D_Rep2"	"X2000Pa_3D_Rep3"
"chr6_114443146_114443610"	1.67722370163002	1.81916006272271	1.71071642443904	3.20442095862441	2.9112823270111	3.02746110668984
"chr9_16393342_16393660"	1.67544300726506	1.86943132012159	1.72185870254586	2.7593322017478	2.89741846379283	3.50649290868132
"chr1_5564143_5564710"	2.48786321085043	2.35850925343716	2.45947814824909	3.94618008096797	3.93407096140561	3.55735059835842
"chr6_3618262_3618643"	1.82006585938153	2.04974613453391	1.87554683620235	3.51657582145927	2.98774170507743	3.12210387109387
"chr3_55504888_55505267"	1.85596787168199	1.96029150197207	1.88033897606569	3.29136245711161	3.11912796285398	3.2473829161601
"chr3_159555547_159555869"	1.60111064991472	1.23065694360257	1.52491057902103	2.74368831196366	3.17323136720815	2.70282289189062
"chr10_5688358_5688545"	0.320801089166461	1.34888134517684	0.626607738014986	2.7363648640494	0.272461243371835	2.28781960422671
"chr7_100389516_100389792"	2.10055361356783	2.41902322747757	2.17932044210322	3.64145026519742	3.16424827488621	3.68950975354446
"chr10_35013685_35014047"	1.28184520331154	1.1398882816066	1.25079971050828	2.76012785158022	2.74105966540869	2.32015161186001
"chr11_40057912_40058121"	0.826543311144672	0.834812354993176	0.828426032750598	1.79607862786891	2.19914019858818	2.5318351137789
"chr14_48727843_48728211"	0.082582522636131	0	0.0370901461402156	0.875881891221702	1.64499869799097	1.76641035989975
"chr1_208112257_208112596"	1.74258746758197	1.92651101100233	1.78647699166732	3.42318610062197	2.95813934611932	3.00286930011292
"chr16_10701051_10701266"	1.74258746758197	1.92651101100233	1.78647699166732	3.42318610062197	2.95813934611932	3.00286930011292
"chr6_170483123_170483345"	1.69509224895947	1.94101219084792	1.754753479104	3.03749908621043	2.84179969177637	3.37304221994482
"chr5_17058677_17058923"	0.181150687105964	0	0.0828953545762168	1.80609627970782	1.93194408632975	0.866411567640877
"chr9_94553300_94553663"	0.824977643137029	1.35432381450863	0.963402824072676	2.57622578735782	1.64234359179988	2.5369080469548
"chr1_144536056_144536300"	2.8827143116713	2.69238790132039	2.84162720809856	4.43767177469911	4.38935450833688	3.7898486521833
"chr1_193365377_193365773"	1.6055157226975	1.7593762545805	1.64193796894738	2.78828192105372	2.84873294193066	3.30864080271434
"chr14_67197830_67198031"	0.331914910915386	0.478933152147411	0.366653914060179	1.44291246155413	1.59162196199003	2.09048205093341
"chr5_120889102_120889305"	0.331914910915386	0.478933152147411	0.366653914060179	1.44291246155413	1.59162196199003	2.09048205093341
"chr17_64401122_64401598"	1.76401861581878	1.85161794919313	1.78439145292213	2.72130788909797	3.094619203541	3.58321168592203
"chr16_1297299_1297554"	1.39739535582877	1.88704255131068	1.52410863846176	3.18756024051289	2.27341154188843	3.00838547286614
"chr10_93968497_93968788"	0.793749764213042	0.558397436022107	0.743552687569521	2.1634586303359	2.30619905742884	1.83840975829923
"chr9_122025964_122026638"	0.720356625118339	1.45269754008451	0.922292994940153	2.9234388723328	1.29402098800794	2.31679916452908
"chr18_55864858_55865120"	1.49788368251957	2.1082978083137	1.66093770389198	3.43833996316244	2.2176363680577	3.1580178264839
"chr5_3287719_3288009"	1.34946940022108	1.97946365665614	1.51861719520031	3.18875537795834	2.02759242261096	3.1458426573718
"chr1_61608472_61608720"	1.19390162915416	1.55805869236313	1.28506644040488	2.55938588548675	2.23246164348534	3.02231760669907
"chr6_167150154_167150404"	1.16854527139043	1.39702581526364	1.22371880995032	2.7869501938246	2.33716270382417	2.56506222574018
"chr5_67086362_67086676"	1.75172015876853	1.89810659565142	1.78630403780571	3.28820397549687	2.99252689877795	3.11739174182211
"chr4_646955_647402"	2.10789632139571	2.33178739785816	2.16189553565213	3.96254793714177	3.32414257215035	3.25265483146777
"chr17_71314272_71314629"	1.54191274784865	2.02325849716922	1.66620560270991	3.32330336789855	2.43514034658639	3.15684304521192
"chr9_100937542_100937829"	2.21265417489731	2.4058977046027	2.2588824834853	3.58216739754275	3.412543879099	3.80664807123232
"chr4_150045787_150045996"	0.6867423800724	0.323941721419158	0.611963206782067	0.825955823417167	2.43525841263348	2.70641084526251
"chr17_20167032_20167187"	1.39632506009598	1.11164084773727	1.33640458474795	2.89175073115774	2.95930849587596	2.26826616100533
"chr12_58752326_58752591"	1.52299471103422	1.57573288674177	1.53514610021785	3.09180777521657	2.85444006308217	2.74232462312849
"chrX_15625126_15625480"	0.280320257729726	0	0.130673885719436	0.899717774754316	2.17047169036582	1.77931672721775
"chr8_23100966_23101187"	1.77960223720806	1.89026299271704	1.80549758437647	2.97334206911241	3.06653979681693	3.43657068089154
"chr5_32265073_32265531"	1.24002236875463	1.37113151205506	1.27087085705803	2.61472082069829	2.4990044283761	2.75735173294589
"chr6_30663207_30663497"	1.52444995503467	1.57368767216129	1.5357841824897	2.78222093052411	2.85422068175229	3.05062428526066
"chr17_79589064_79589295"	1.28562396735642	1.6989480090435	1.39045298709659	3.10958739106543	2.28384363335445	2.7649396849708
"chr5_4129220_4129477"	1.13572116915903	1.6760913484267	1.27743904969231	3.06555793298983	1.97950930684249	2.70879540070217
"chr1_6020326_6020736"	1.81567821013936	1.80940630771231	1.81425575455695	3.51677882113951	3.22249499273989	2.83076632311804
"chr11_91003478_91003752"	1.55892022266785	1.85336131384899	1.63128076905996	3.40976004942924	2.70653534196784	2.83182300164594
"chr10_135074956_135075530"	2.74303129329305	2.78469036503256	2.75260153137738	4.09117259980027	4.07754546393382	4.17815486129386
"chr5_40977508_40978021"	2.26743834887659	2.16840440094003	2.24552918728107	3.3910773875017	3.70720314297244	3.74247455966421
"chr10_123757088_123757340"	1.64147203301005	2.00031832779734	1.73118096540228	3.91079641043504	2.87425001517587	2.54133252361007
"chr14_106088897_106089842"	3.16182166747994	3.30126263111644	3.19470363123844	4.47347032547996	4.42374020396141	4.76012172434406
"chr11_57959664_57959918"	0.825748478071314	0.0210537180428647	0.678349802569077	1.3941069668006	2.60014749437227	2.05951799681099
"chr12_106328994_106329238"	0.825748478071314	0.0210537180428647	0.678349802569077	1.3941069668006	2.60014749437227	2.05951799681099
"chr12_104097468_104097752"	1.6160419455543	1.47984791139222	1.58621069797358	2.51437873135177	3.10377047767759	3.25358437695001
"chr19_14675141_14675407"	1.08405121275404	1.34358617923749	1.14724408027396	2.7417630412774	2.24103315020397	2.51222316177321
"chr4_183109546_183110122"	2.60393332810605	1.91107815949913	2.4731891625001	3.34558414908938	4.33377841309778	3.79238865022366
"chr17_77257593_77258011"	2.52302876735439	2.59050137488204	2.53863652112122	3.91952141363328	3.84149442467988	3.95181579921288
"chrX_18716937_18717177"	1.69096236700594	2.00177045266319	1.76767804198278	3.47346608815622	2.81187811324177	3.06976606621862
"chr10_98489040_98489621"	1.56364461097687	1.51666814975159	1.55310600699643	2.60196380215132	2.98508011008892	3.1855658320537
"chr20_45028918_45029274"	1.82246373034974	1.8652743076728	1.83230153251897	3.43148797996513	3.17931171782161	3.01396827592814
"chr20_654562_654847"	2.32037470504242	2.41692998698358	2.34288424853814	4.11803442343199	3.66603143948225	3.38612143294035
"chr10_564169_564433"	1.82046699434021	2.40886739648991	1.97673768890325	3.54566504302696	2.5957521817635	3.69195925077961
